,Income,MonthlyCharge
4949,113511.5,112.4551
4950,36961.91,137.4872
4951,23170.27,214.9525
4952,23142.34,149.9915
4953,10090.93,172.4624
4954,10219.32,114.9728
4955,14624.56,222.6281
4956,16057.58,217.4702
4958,15207.5,255.1336
4961,18634.17,149.9741
4962,20659.21,212.6228
4963,73134.03,184.9634
4964,37461.71,162.4538
4965,25163.01,270.1604
4966,70500.42,184.961
4968,55267.18,172.4579
4970,17228.14,175.0062
4971,38599.07,232.624
4972,69472.61,142.4689
4973,41685.06,192.4404
4974,15629.94,140.0013
4976,2405.39,240.1149
4977,51082.1,287.6427
4978,35497.4,265.1283
4979,54664.15,255.1417
4980,100171.6,164.9647
4982,46256.01,137.4686
4983,54875.71,172.4555
4984,12377.36,127.4783
4985,45217.59,200.1185
4987,60302.79,242.6143
4993,40257.26,245.132
4997,94691.1,149.9915
4998,20940.34,159.9794
4999,15908.91,182.4538
5000,15963.97,169.9741
5001,56915.0,184.9634
5003,14461.21,137.4392
5004,49040.36,179.9656
5005,9409.95,162.4538
5006,55448.47,117.4686
5007,21637.87,139.9568
5008,15960.73,127.4421
5009,47565.61,162.4676
5011,10651.08,169.9447
5012,13172.44,142.5007
5013,14083.69,184.967
5014,27270.24,152.4555
5017,18949.61,202.6362
5018,52798.88,257.6549
5019,68898.0,104.9643
5020,48366.56,127.4421
5021,8893.59,149.9378
5022,26010.99,159.9476
5024,74989.44,240.1149
5025,11672.97,159.9349
5026,14960.01,159.965
5028,39706.57,197.4876
5029,12611.76,194.9525
5030,59664.26,162.447
5032,62212.25,159.9875
5034,14405.88,212.6415
5035,35986.11,167.4564
5036,108409.6,177.4876
5038,26439.2,207.4974
5039,66778.9,212.6228
5040,15756.81,149.9621
5041,8137.37,267.6647
5042,79502.96,184.967
5043,26249.7,255.1555
5045,33403.38,207.6094
5046,13695.83,267.6647
5047,75927.18,242.6281
5049,6494.55,139.9568
5050,48582.37,147.4564
5051,29220.86,137.4872
5052,68105.34,172.4742
5053,6969.6,235.1591
5054,15867.48,184.9634
5055,17092.77,220.1149
5056,33436.51,159.9512
5057,10736.53,127.482
5058,24475.2,207.6094
5059,21607.29,194.9744
5060,20706.43,139.9512
5061,19164.1,172.4705
5062,21531.67,172.4705
5064,44016.3,159.965
5066,27824.15,245.147
5067,75598.51,287.6427
5068,55921.75,190.127
5070,30874.05,162.447
5071,17244.42,265.1283
5072,84232.65,129.9621
5073,23712.94,134.9509
5074,33644.05,127.4601
5075,3503.09,149.9741
5076,36091.7,139.9568
5077,17784.55,242.6106
5078,13154.05,169.9447
5079,66923.76,194.9699
5080,31670.94,147.4421
5081,32076.56,152.4579
5082,22206.84,149.9598
5083,79206.11,159.9794
5084,70285.78,162.4713
5086,27303.52,147.4421
5087,17620.71,242.6143
5089,20971.45,192.4705
5090,29240.82,257.6375
5093,21736.61,184.9785
5094,42429.53,225.1457
5096,49397.39,127.482
5097,22956.29,139.9512
5099,129137.2,162.497
5100,24660.29,240.1149
5102,11387.58,235.1372
5103,26634.93,184.967
5104,48067.5,182.4676
5105,13662.88,147.4783
5106,28850.5,192.4705
5107,38322.59,172.4705
5108,8952.88,152.4579
5109,35786.6,142.4689
5110,120650.1,217.4702
5111,62700.71,149.9483
5112,83651.89,184.9634
5113,40646.53,192.4404
5114,84047.13,230.1051
5115,23308.57,200.1323
5117,50090.84,159.9794
5119,30299.76,127.4738
5120,61084.32,182.4653
5121,11810.84,124.9781
5122,12236.83,235.1372
5123,49842.25,142.5007
5124,62710.74,137.4392
5125,36747.32,127.4421
5126,23332.27,149.9483
5127,21602.16,149.9621
5128,23447.42,137.4872
5130,24026.7,162.4526
5131,73958.51,212.6415
5132,35835.58,162.4526
5133,74776.99,172.4705
5134,24149.71,172.4885
5135,43632.29,252.6378
5138,65986.37,245.1283
5139,22376.88,242.6326
5140,31429.51,262.6106
5141,13722.8,212.6228
5142,64281.28,137.4836
5143,42060.33,174.9581
5144,29189.81,147.4783
5145,30701.55,197.4945
5146,15249.68,104.9781
5147,9508.97,160.0013
5148,17312.0,129.9621
5149,21485.23,159.9349
5150,85066.22,235.1591
5151,19114.71,194.9882
5152,18832.51,147.4738
5153,44089.97,184.9785
5154,54211.72,162.4713
5156,47966.83,230.1051
5157,34919.68,257.6513
5158,20849.37,242.6326
5159,61704.19,104.9643
5160,24971.54,220.1149
5161,83924.66,159.9476
5162,51728.3,194.9663
5163,45551.32,172.4567
5164,56540.16,200.1185
5165,42043.47,172.4441
5166,19173.1,162.4538
5167,28799.3,184.967
5168,14875.78,194.9525
5169,53227.89,157.4698
5170,52233.68,119.9568
5172,26669.32,127.4738
5173,33690.02,240.1149
5174,80110.69,149.9447
5175,33024.18,182.4833
5176,26013.93,162.5007
5177,91633.01,262.6106
5178,22205.18,230.1051
5179,20052.51,124.9781
5182,48983.82,127.4421
5183,12520.32,172.4404
5186,74321.03,182.4608
5187,63461.18,187.4811
5188,25922.49,127.4738
5190,7806.55,137.4872
5191,25167.86,255.1372
5192,38354.6,147.4421
5193,40906.5,222.6326
5197,42863.75,252.624
5198,26804.03,255.1336
5199,31973.61,212.6415
5200,44988.59,139.9512
5201,23388.8,204.9797
5202,60472.35,179.9794
5203,27285.93,204.9797
5205,78119.96,127.4421
5210,12939.7,232.6415
5211,9664.08,149.9378
5212,16416.66,245.132
5213,23084.24,114.9728
5214,45747.52,182.4676
5215,30988.8,134.9509
5216,35216.42,214.9663
5217,31126.75,169.9378
5218,5886.98,265.1283
5219,54187.79,182.497
5221,19269.56,242.6143
5222,23264.27,252.624
5223,18706.57,144.9889
5224,71035.64,139.965
5225,33132.71,152.4579
5226,43155.28,169.9378
5228,12685.22,220.1323
5230,61921.51,149.9621
5232,10098.02,124.9643
5235,47101.05,114.9728
5237,14281.24,219.9902
5238,85041.89,252.6378
5239,70236.87,235.1417
5240,32537.12,94.97283
5241,12746.57,172.4579
5242,29898.21,149.9447
5243,26100.78,162.4676
5244,17127.79,210.1051
5245,55417.55,257.6549
5246,49730.51,235.1372
5247,20111.05,147.4421
5248,59388.85,210.1051
5249,12673.03,192.4705
5250,58388.73,182.4676
5251,47122.74,255.1555
5252,36586.61,179.9656
5253,38413.81,129.9598
5254,46120.24,167.4564
5255,34469.78,147.4601
5256,4600.87,114.9728
5257,58012.2,270.1604
5258,47188.49,114.9509
5260,55419.79,174.9581
5261,39652.64,169.9447
5262,61508.68,222.6143
5265,11541.68,159.965
5267,8937.69,222.6362
5269,68939.17,222.6326
5270,28748.12,152.4579
5271,48231.57,152.4624
5272,59523.54,149.9447
5273,59907.44,187.4673
5274,32205.64,137.4392
5275,33341.83,182.4433
5276,45197.21,255.1417
5277,61262.44,172.4705
5278,5024.61,167.4564
5279,81034.18,149.9598
5280,59317.06,159.965
5281,61544.69,214.9663
5282,15449.69,172.4705
5283,22663.39,142.4713
5284,63404.51,124.9643
5286,24176.28,149.9483
5287,29779.57,169.9378
5288,13257.09,169.9928
5289,57469.38,152.4742
5291,33180.77,217.4702
5294,22097.72,172.4742
5295,25438.16,242.6326
5296,13706.02,159.9476
5297,15364.14,149.9378
5298,24065.76,124.9643
5303,51290.56,194.9699
5305,13585.86,240.1149
5306,83791.29,169.9741
5307,59112.62,162.4608
5308,17199.86,149.9915
5309,95535.14,137.4686
5310,54873.78,210.1051
5312,16603.16,142.4713
5313,10827.73,144.9889
5314,35829.24,235.1417
5315,24603.58,235.1591
5317,99537.72,204.9496
5318,60661.46,159.9512
5319,65509.93,194.9744
5320,70135.92,132.466
5322,46279.7,277.6375
5323,6649.53,149.9915
5324,26043.65,162.4526
5325,28696.57,144.9607
5326,26034.88,169.9378
5327,24044.95,159.9476
5328,27934.32,147.4783
5329,50420.55,152.4624
5330,43767.23,114.9509
5331,151312.2,139.983
5332,135891.8,127.4601
5333,39157.83,149.9621
5334,30009.55,182.4676
5335,25697.08,169.9378
5336,52076.3,149.9447
5337,26166.52,204.9797
5338,24314.0,184.9634
5339,11043.16,127.4738
5340,15392.91,222.6326
5341,102059.0,149.9928
5342,26412.61,172.4555
5344,11825.53,107.482
5345,8288.76,182.4433
5346,21486.26,142.4827
5347,37900.97,147.4564
5348,146518.2,142.4689
5349,66644.71,139.983
5351,7128.29,152.466
5352,16955.06,255.1555
5353,18442.57,222.6362
5355,56361.66,174.9744
5356,13899.94,92.45514
5357,57938.61,139.9512
5358,50217.64,152.4624
5359,32092.18,172.4404
5360,13502.99,134.9509
5362,18822.77,142.4689
5364,39975.25,217.484
5365,8573.56,114.9509
5366,25898.82,222.6281
5367,73761.25,172.4705
5368,18388.61,164.967
5369,35149.7,117.4686
5370,88186.92,159.9512
5371,50620.18,152.466
5372,49109.27,127.4958
5373,92252.71,192.4567
5374,71096.34,172.4624
5375,98665.78,137.4392
5376,14535.4,270.1604
5377,32677.84,159.9656
5378,4174.13,142.4713
5379,16303.01,152.4624
5380,120324.8,147.4564
5381,24818.42,139.9568
5384,29149.52,194.9699
5386,30876.58,182.4608
5388,152813.5,117.4872
5391,94042.03,232.6415
5393,17575.29,164.967
5394,25201.18,200.1185
5395,54342.87,200.1323
5396,53466.67,227.4754
5398,63774.11,187.6094
5400,33806.39,149.9483
5402,49543.37,175.0062
5403,13371.2,159.9656
5405,131834.1,184.9715
5406,19680.77,137.4836
5407,50297.06,252.624
5408,27758.51,159.9794
5409,9073.21,207.4754
5410,8192.25,172.4742
5411,9710.42,204.9634
5412,20562.72,162.5007
5413,53165.55,172.4579
5414,16470.19,217.484
5415,9801.15,222.6362
5416,34084.03,232.624
5417,12587.71,164.9715
5419,34869.71,144.9607
5421,15431.03,194.9699
5423,87107.32,162.4713
5424,32521.54,227.4754
5425,55565.75,152.5104
5426,43915.77,210.127
5427,30844.7,192.4567
5428,60136.7,220.1149
5429,53468.72,112.4551
5431,111892.6,142.4689
5432,84596.35,124.9643
5433,72320.92,132.466
5435,16649.73,127.482
5436,22393.09,275.1336
5438,25656.47,172.4404
5439,113028.1,129.9915
5440,75171.75,177.4945
5441,52391.66,179.9794
5442,31780.88,169.9447
5443,62285.3,104.9643
5444,27052.82,147.4421
5445,23672.57,124.9781
5446,36084.05,142.4713
5447,54073.62,194.9768
5449,9901.11,225.1457
5450,56591.47,162.4538
5451,10521.06,184.967
5452,44828.91,192.4404
5455,25315.11,172.4555
5456,56875.65,162.447
5457,27155.66,139.9568
5458,60256.74,275.1198
5459,18020.93,277.6513
5460,38792.69,162.447
5461,945.47,214.9525
5462,26451.48,119.9568
5463,36374.44,232.6228
5464,124735.8,265.1283
5465,22871.91,207.4673
5466,37989.78,164.9647
5468,29161.86,252.624
5470,44761.66,137.4392
5471,23622.45,137.4836
5473,34352.36,139.9875
5474,57922.83,184.9634
5475,51591.16,124.9781
5476,14253.48,242.6281
5477,14474.74,200.1323
5478,81311.64,152.4798
5480,24925.09,182.4433
5482,28554.11,114.9728
5483,7503.93,232.6228
5484,104931.3,275.1336
5485,15548.43,124.9607
5486,39800.89,192.4404
5487,23513.42,149.9621
5488,60196.97,184.9496
5489,30352.63,192.4705
5490,60511.95,137.4392
5491,21198.04,252.6378
5492,11981.69,162.4676
5493,36965.48,182.4608
5496,43152.51,94.97283
5497,64212.33,174.9699
5498,12958.97,220.1185
5499,25702.76,139.965
5502,30466.06,242.6281
5504,9389.63,265.1283
5505,50676.79,187.4847
5506,13663.98,152.466
5507,51295.85,107.482
5509,67319.03,137.4836
5510,38343.18,174.9768
5511,3308.31,184.967
5513,16836.27,169.9447
5515,3328.23,232.624
5516,47824.43,174.9755
5517,82263.4,129.9778
5518,22610.64,275.1336
5519,30369.33,124.9781
5520,9416.77,232.6378
5521,116303.0,162.4827
5522,29516.52,117.4872
5523,60915.52,172.4555
5524,69785.23,207.6094
5525,8316.09,242.6106
5526,13238.2,207.6094
5527,34209.19,144.9607
5528,46724.11,137.4698
5529,44343.75,147.4601
5530,55008.17,167.4847
5531,44669.47,152.4555
5532,22773.12,197.4876
5533,16185.46,137.4392
5534,77445.52,160.0013
5535,96339.25,140.0049
5537,18033.25,127.4421
5540,54776.36,162.4827
5541,27666.82,232.6228
5542,14788.19,149.9778
5545,94076.08,162.4653
5546,23553.3,124.9781
5550,18273.34,222.6362
5551,41329.2,149.9483
5552,80683.44,172.4579
5553,131647.5,162.447
5554,20541.47,132.466
5556,32332.63,112.4551
5557,31680.79,139.9568
5558,46701.02,242.6326
5559,38226.33,164.967
5560,7780.59,179.9476
5561,38511.78,227.4754
5562,10311.58,112.4551
5563,76301.97,222.6143
5564,32105.64,212.6228
5567,100029.1,187.6094
5571,9395.57,162.4689
5572,36531.81,232.624
5573,13883.75,204.9634
5574,98072.18,162.4676
5575,17018.27,242.6143
5577,95564.57,142.5007
5578,30931.95,162.4653
5580,13039.56,169.9378
5581,17974.25,124.9643
5582,26317.37,252.6378
5583,160862.9,192.4404
5584,47659.53,215.1591
5585,58762.0,220.1185
5587,79363.76,212.6415
5588,22326.55,160.0013
5591,50525.18,187.4974
5592,38259.59,270.1604
5593,48478.65,149.9378
5595,62758.96,194.9882
5596,51179.24,265.1283
5598,42887.04,147.4421
5599,220383.0,182.4676
5600,17824.03,104.9643
5601,46550.44,235.1591
5603,116562.7,119.9568
5604,50308.74,124.9781
5605,130048.4,149.9598
5606,39441.87,257.6375
5607,28253.53,184.9647
5609,41893.09,172.4579
5611,38691.22,152.4742
5612,93517.61,124.9607
5614,19354.83,242.6281
5615,46288.04,129.9915
5616,5884.45,149.9598
5617,32255.86,245.132
5618,47145.15,137.4392
5619,33081.5,182.4433
5620,48011.59,262.6106
5621,54548.92,210.127
5623,11566.91,160.0013
5624,9362.64,194.9663
5626,28251.23,177.4876
5630,23794.39,174.9755
5631,32631.96,184.9647
5632,61763.76,140.0013
5633,58807.77,137.4872
5634,27857.09,152.4579
5635,24721.14,139.9512
5636,51899.15,124.9643
5638,21145.92,129.9915
5639,48863.25,182.4833
5640,14976.0,184.9797
5641,17885.01,147.4564
5642,69163.69,172.4555
5643,72121.31,252.6378
5644,16055.06,169.9378
5648,114405.4,149.9447
5649,44990.6,174.9919
5650,10568.63,129.9483
5651,38381.92,222.6362
5652,48148.86,245.1283
5653,29547.56,140.0013
5655,35075.03,139.9512
5656,43120.73,220.1149
5657,12886.92,174.9699
5658,43202.68,127.4738
5659,43147.9,127.4783
5660,92352.67,187.4847
5661,75181.43,172.4624
5664,25377.95,149.9378
5665,45285.69,232.6228
5666,37522.18,187.4673
5667,60004.11,129.9621
5668,28191.63,235.1555
5669,23399.32,159.9476
5670,15905.01,227.4754
5671,44378.6,192.4404
5672,48375.59,252.624
5673,28345.06,162.497
5675,21981.45,149.9483
5678,135516.9,129.9598
5679,19423.67,172.4404
5680,44607.35,134.9509
5681,39445.97,142.4713
5683,19230.44,169.9447
5684,70395.54,275.1198
5685,25683.78,277.6513
5686,49646.02,179.9794
5687,103625.1,147.4421
5688,34214.34,149.9928
5689,26267.67,169.9447
5690,27464.49,159.9512
5691,20288.57,142.4526
5692,4202.7,214.9525
5693,26005.47,147.4601
5695,38723.05,149.9928
5696,37091.91,114.9509
5697,75795.76,202.4433
5698,23891.75,232.6415
5701,15534.39,265.1283
5702,21216.13,247.6647
5704,13631.9,124.9781
5705,70312.37,197.484
5707,19872.48,255.1372
5709,12602.8,240.1149
5710,26909.8,172.4705
5711,23021.26,149.9741
5714,954.43,172.4404
5715,36171.71,132.466
5716,16643.07,159.983
5718,19218.35,187.4811
5720,12344.99,137.4872
5721,37586.34,167.4564
5722,33934.52,202.4433
5723,67720.61,157.4698
5724,33818.46,117.4686
5725,2526.17,182.4653
5726,28436.06,139.9349
5727,10326.88,172.4579
5728,24964.32,127.4958
5729,32161.46,182.497
5731,33704.46,142.4713
5732,26636.01,139.9349
5733,14352.01,132.466
5734,9043.47,104.9781
5735,9516.26,255.1336
5736,22112.6,172.4579
5737,71367.15,229.9931
5738,32177.35,159.9512
5739,20041.91,162.4653
5740,59338.19,137.4872
5741,29254.96,159.9476
5742,49519.95,172.4567
5743,33028.82,162.4653
5745,33425.04,187.4811
5746,68192.09,255.1198
5747,51058.06,235.1417
5748,31344.35,184.9785
5750,71070.02,149.9447
5751,23670.0,139.983
5752,17845.39,129.9483
5753,26652.94,147.4738
5754,59640.61,144.9889
5755,27059.29,137.4686
5756,79594.91,129.9483
5757,21531.39,114.9509
5758,74885.9,132.4798
5759,26011.14,222.65
5760,62820.43,107.4958
5762,41102.74,112.4551
5763,17280.46,159.9476
5764,16028.17,267.6427
5766,65204.61,114.9509
5767,41237.45,149.9621
5768,43864.93,262.6106
5770,39830.33,232.6378
5771,46515.2,129.9915
5772,17602.49,139.9349
5773,38203.16,114.9728
5774,35600.06,139.983
5775,36435.66,265.1283
5776,30431.48,184.9496
5777,13599.19,169.9447
5778,27140.46,172.4624
5779,161251.0,235.1417
5781,32687.28,247.6647
5783,49336.26,127.4421
5784,18407.87,137.4392
5786,95198.64,182.4608
5788,10178.42,107.4958
5789,30082.5,179.9794
5790,4666.08,192.4404
5792,52493.72,112.4551
5793,17952.0,207.6094
5795,50577.25,137.4836
5798,19922.88,119.9568
5799,3905.36,147.4421
5800,37283.81,112.4551
5802,27844.19,174.9755
5803,8293.64,192.4885
5804,17014.29,149.9598
5805,49525.96,204.9496
5806,21581.2,149.9598
5807,71436.4,104.9643
5808,19435.67,162.4538
5810,48071.63,182.447
5811,58057.2,194.9768
5812,29830.87,169.9378
5813,57580.18,182.4433
5814,12621.78,164.967
5816,48524.09,252.624
5817,32773.01,124.9643
5818,27535.44,252.6378
5819,41514.67,104.9781
5821,17163.24,174.9919
5822,9572.9,159.9512
5823,4874.95,147.4421
5824,30057.73,129.9621
5825,21616.86,139.9349
5826,13101.08,149.9598
5827,32007.27,152.4798
5829,6536.16,139.965
5830,27450.44,154.9919
5832,16604.79,129.9483
5833,32669.61,114.9509
5836,24120.92,245.147
5838,37829.04,177.4876
5839,22328.55,184.9647
5840,75196.45,139.9875
5842,62276.09,214.9525
5843,26999.2,124.9781
5845,15215.24,139.983
5847,51466.52,255.1372
5848,11489.41,187.6094
5849,30848.77,222.6362
5850,67611.32,202.6362
5851,27938.0,159.9349
5857,38179.17,127.4738
5858,27204.24,192.4885
5859,20273.75,172.4441
5860,14730.41,192.4404
5861,36139.18,257.6513
5862,58123.92,169.9928
5863,82296.19,172.4441
5864,11577.65,194.9768
5865,41536.3,152.4441
5866,38613.42,179.9794
5867,20726.52,210.1051
5868,14744.58,152.4441
5869,125041.1,172.4441
5871,59388.62,152.4798
5872,38039.5,129.9778
5873,14078.51,192.4885
5874,26139.47,255.1198
5875,58304.48,129.9915
5876,17400.04,229.9931
5877,35738.78,114.9509
5878,62309.09,192.4404
5879,14744.09,217.4725
5880,37652.91,137.4686
5881,50465.23,149.9447
5882,6015.6,220.1185
5883,13543.51,204.9634
5884,81253.97,159.983
5885,137978.3,172.4567
5886,8068.23,117.4872
5887,54739.98,140.0013
5888,33280.3,144.9607
5889,44042.94,184.967
5890,65174.04,129.9621
5891,15503.73,172.4567
5892,2421.1,167.4564
5893,43838.7,152.4798
5894,25945.22,182.4676
5895,57738.77,127.482
5897,31808.9,174.9768
5898,68169.91,242.6106
5899,54959.67,129.9915
5900,66370.29,174.9618
5901,35827.4,154.9618
5902,21089.21,202.65
5904,92162.79,127.4958
5905,37627.29,159.9794
5906,53611.13,184.9647
5907,108982.2,92.45514
5908,27679.48,159.9349
5909,59827.93,132.466
5910,29957.52,129.9915
5912,46024.12,267.6427
5913,41734.27,92.45514
5914,18537.85,137.4872
5915,36172.9,210.1051
5916,114851.2,209.9931
5917,26310.0,275.1336
5919,22295.46,225.132
5920,19755.18,194.9663
5921,54592.75,257.6513
5922,21136.06,194.9744
5924,103476.1,139.965
5925,41031.65,230.1051
5926,47410.05,184.9647
5927,19863.77,137.4872
5928,24616.46,242.6106
5929,40557.84,92.45514
5931,32002.74,127.4421
5932,18957.86,129.9598
5933,65952.12,194.9581
5934,26354.71,192.4567
5935,59816.0,200.1185
5936,16168.56,192.4404
5937,23515.27,160.0013
5938,21961.36,142.4526
5939,58210.13,169.9741
5940,61316.31,149.9621
5941,6921.31,107.4958
5942,18453.27,114.9728
5943,20073.23,212.6228
5949,1563.64,215.1591
5950,20707.68,124.9607
5953,40954.06,114.9509
5954,46959.04,162.4538
5956,36230.91,149.9928
5959,105022.5,157.4698
5960,95075.46,134.9509
5961,18934.36,212.6228
5962,61815.08,162.4653
5963,23572.65,114.9728
5964,22004.51,194.9699
5965,32064.16,277.6513
5966,26719.24,182.4433
5967,20302.73,172.4555
5968,11251.45,159.9349
5969,102806.5,134.9509
5970,30332.37,132.4798
5972,28434.15,117.4392
5974,26525.07,227.4754
5975,81454.54,222.6143
5976,10522.04,200.1185
5977,45501.77,172.4555
5978,91951.17,134.9509
5979,28922.97,197.4876
5980,68899.06,182.4833
5982,68699.53,149.9621
5983,16917.78,232.6415
5986,27358.17,275.1336
5988,18012.16,172.4579
5990,63482.69,107.482
5991,27920.91,124.9607
5993,43750.13,104.9781
5994,28208.48,192.4404
5995,23361.98,142.4689
5996,13467.7,245.1457
5997,7977.38,124.9607
5998,9039.85,245.147
5999,28627.89,182.447
6000,13970.62,162.4827
6001,30067.59,242.6106
6002,52288.11,172.4579
6003,27034.63,94.97283
6004,42345.21,172.4705
6005,12346.69,114.9728
6006,13077.96,172.4624
6008,12778.1,157.4698
6009,9001.05,220.1149
6010,12145.15,255.1417
6011,4998.9,162.4653
6012,35629.29,127.4783
6013,56074.77,194.9768
6014,13209.19,265.147
6016,31456.21,179.9656
6017,31292.07,277.6375
6018,50822.04,92.45514
6019,10269.12,129.9778
6020,14802.57,194.9581
6021,14611.28,167.4847
6024,2682.63,182.4833
6025,9136.47,222.6281
6027,13090.39,147.4783
6030,46932.29,149.9621
6031,59865.13,154.9919
6032,27289.75,164.967
6033,30938.57,187.6094
6035,29377.52,157.4698
6036,33896.9,149.9447
6037,18543.4,137.4686
6038,18213.56,147.4738
6039,5911.67,124.9643
6040,106634.6,184.9797
6042,17631.83,174.9882
6043,57748.04,242.6326
6044,52047.27,220.1323
6045,70453.29,152.466
6047,40181.23,162.4689
6048,25212.48,140.0013
6049,76525.77,154.9618
6051,57236.92,162.4608
6053,26217.35,127.4421
6054,16280.67,159.9349
6055,44344.5,192.4404
6056,33751.2,149.9621
6057,29438.79,182.4538
6058,40030.35,164.9715
6059,24495.35,112.4551
6060,12101.41,172.4441
6061,53461.53,197.4702
6062,40165.02,184.967
6065,86416.45,142.4827
6066,25042.36,192.4885
6067,1593.63,174.9768
6068,10979.96,172.4579
6069,13313.87,220.1185
6070,44584.01,210.1051
6071,13378.66,207.4974
6072,40248.81,232.6378
6073,55409.09,225.132
6074,23775.65,134.9509
6075,21907.65,144.9607
6077,67205.55,142.4827
6078,6313.21,190.127
6079,23069.81,162.4526
6080,24014.24,152.4798
6081,31612.9,129.9483
6082,40293.84,207.4754
6083,37477.74,142.5007
6084,27376.4,140.0049
6085,2131.46,137.4836
6087,17193.14,152.4441
6088,8197.24,242.6281
6090,16226.95,169.9447
6091,26129.71,162.4676
6092,16403.11,172.4742
6093,15935.25,104.9781
6094,57501.66,162.4526
6095,50556.0,179.9476
6096,30630.9,162.447
6097,29261.45,184.961
6098,30819.18,124.9607
6101,19755.4,92.45514
6102,38556.54,172.4705
6103,61396.06,164.9785
6104,14571.81,152.4441
6105,25993.77,235.1555
6106,27744.81,159.9349
6107,42934.29,214.9663
6108,34424.64,107.4958
6109,121118.5,152.4441
6111,8817.04,222.6326
6112,16327.69,142.4713
6113,44373.59,127.4421
6114,23800.51,159.9476
6115,5625.39,200.1185
6116,28119.92,162.4526
6117,44598.46,159.9875
6118,24767.05,267.6427
6119,36890.17,255.1336
6120,38674.2,204.961
6121,13944.19,197.484
6123,22121.83,149.9598
6124,55044.0,127.4421
6125,29803.1,187.4847
6126,28409.36,139.9512
6127,5666.72,147.4421
6129,16759.04,172.4404
6130,167846.0,184.9797
6131,39291.83,157.4698
6133,21294.02,182.497
6135,22036.29,112.4551
6136,132149.5,257.6549
6137,113595.2,235.1372
6138,41978.12,154.9919
6139,82500.7,152.4579
6140,38645.01,149.9447
6141,52658.25,159.9656
6142,38157.4,267.6647
6143,51826.63,204.961
6144,12490.92,220.1185
6145,14551.81,204.9797
6146,24503.38,142.4526
6149,2131.71,192.4404
6150,28635.7,184.9647
6151,25195.84,127.4601
6152,69959.26,199.9902
6153,54835.61,235.1555
6155,129787.2,112.4551
6156,54797.32,172.4885
6157,39713.66,149.9598
6158,38060.22,149.9928
6160,39021.86,222.6281
6161,25767.04,154.9618
6162,20664.99,242.6106
6165,13080.72,149.9447
6166,26235.49,159.9875
6167,20782.65,184.9785
6168,12457.29,127.4601
6169,11464.09,255.1555
6170,103510.7,127.4601
6171,79197.42,129.9621
6172,105193.1,162.4827
6173,64728.95,157.4836
6174,12883.78,104.9643
6175,17563.99,94.97283
6177,42964.38,182.4538
6178,15095.8,142.4713
6179,53833.45,232.6228
6180,19533.69,222.6281
6181,18474.89,184.967
6184,19293.1,277.6375
6185,7391.15,220.1185
6187,8271.97,139.9512
6188,18556.35,235.1591
6189,50491.3,182.4538
6190,644.32,159.9794
6191,11150.32,129.9621
6192,38682.52,187.4673
6193,33436.08,202.4433
6194,57023.3,204.9496
6195,95657.24,192.4705
6197,36196.63,197.484
6200,51126.59,184.9496
6202,50595.25,214.9663
6203,52745.63,192.4885
6204,18640.62,127.4958
6205,27890.61,277.6375
6206,14235.87,149.9621
6207,20757.95,207.6094
6208,66851.03,159.9476
6210,80501.9,112.4551
6211,28218.54,190.127
6212,26644.15,172.4579
6213,60163.56,164.9889
6214,84378.57,127.4738
6215,22293.87,147.4421
6217,14325.51,92.45514
6220,4007.53,222.6362
6221,19016.55,164.9785
6222,109866.0,200.1323
6223,33920.51,220.1149
6224,17286.64,202.65
6225,15771.28,210.127
6226,12166.43,255.1555
6227,26295.5,225.1457
6228,30011.53,235.1417
6229,41169.83,172.4705
6231,27737.13,212.6415
6232,27392.87,147.4783
6233,13638.46,184.9785
6234,55285.5,149.9378
6235,22788.17,262.6106
6236,17580.86,94.97283
6237,31468.83,194.9699
6238,36394.84,112.4551
6240,34337.25,169.9447
6241,50305.65,139.983
6242,14377.81,252.6378
6243,17781.1,119.9568
6244,50058.12,152.4555
6245,6013.43,149.9621
6246,69697.68,162.497
6248,8103.04,172.4624
6249,72212.97,230.1051
6250,26118.87,212.6228
6251,15279.99,149.9778
6252,54172.57,137.4392
6253,31397.21,162.4713
6254,33016.71,159.983
6256,38323.22,202.4433
6257,98376.58,114.9728
6258,21714.62,104.9643
6259,16085.27,192.4404
6260,66710.72,127.4421
6262,51856.16,202.65
6263,64898.67,207.4673
6264,24939.72,182.497
6265,51471.68,147.4564
6266,120864.5,182.447
6267,22856.17,172.4579
6268,90643.01,139.9512
6269,11160.15,232.6378
6270,28502.49,129.9915
6271,72149.15,127.4738
6272,36311.55,162.4689
6273,26041.24,192.4404
6274,85403.93,152.4441
6275,56932.4,159.9512
6277,49512.78,184.9853
6278,36867.42,139.9349
6280,75507.18,240.1149
6281,14664.53,169.9741
6282,32364.17,169.9447
6283,52982.0,144.9607
6285,38365.83,207.6094
6286,29877.9,174.9755
6287,36514.64,232.6378
6288,21043.89,152.5104
6289,32666.7,112.4551
6290,7234.69,229.9931
6291,25575.05,182.4833
6292,10715.15,152.4624
6293,49081.31,277.6375
6294,27770.71,207.6094
6295,40076.2,159.9794
6296,11182.43,222.6143
6298,50268.03,277.6513
6299,75687.95,164.9853
6301,43527.2,149.9778
6302,15818.64,129.9778
6303,24482.09,127.4421
6308,22686.88,217.4702
6309,50066.53,137.4392
6310,26387.48,204.961
6311,29774.74,187.6094
6312,48976.94,104.9643
6313,7956.61,129.9621
6316,59737.6,174.9699
